id,collection_id,nft_id,timestamp,is_auctioned,list_price,owner_address
"cba642d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cba27240-027a-11ed-8000-010000000000","2022-08-09T05:08:00.000Z",false,6500000000,"0x7887bff39a035afe279d6e7c9cf826e368bd7e47"
"cbb97cb0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbb5ac20-027a-11ed-8000-010000000000","2022-07-13T11:15:00.000Z",false,5200000000,"0x467ddf84d8c4ac1e36cb1593394a2dab4eac94ed"
"cbbd7450-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbb9a3c0-027a-11ed-8000-010000000000","2022-06-25T09:39:00.000Z",false,4000000000,"0x910cc0ec4ac0c3f7f39ca3ba57c6a6781951e029"
"cbc90d10-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbc53c80-027a-11ed-8000-010000000000","2022-07-08T21:03:00.000Z",false,7000000000,"0x4405415f4ea7619c7e433ac1bb32b7f8c0c72301"
"cbd4a5d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbd0d540-027a-11ed-8000-010000000000","2022-05-19T20:15:00.000Z",false,1000000000000,"0xd71a977f8a4c9f8bdabf3d3987eed440af651717"
"cbebb040-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbe7dfb0-027a-11ed-8000-010000000000","2022-06-04T01:15:00.000Z",false,1000000000000,"0x2bd31af41200e6113a6f95847825cf45d71f0bf3"
"cbfb1990-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cbf74900-027a-11ed-8000-010000000000","2022-04-17T16:31:00.000Z",false,20000000000,"0x95e53b2638b2042ba617f81f49c0b0b18c66fca6"
"cc0e5370-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc0a82e0-027a-11ed-8000-010000000000","2022-07-02T13:24:00.000Z",false,33000000000,"0xaeaafa7472f8b9c90cc4951cc694cb99555ffdc2"
"cc19ec30-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc161ba0-027a-11ed-8000-010000000000","2022-06-09T10:30:00.000Z",false,6000000000,"0xd63bdb4ae030d4d3a853a49f5d86e9869ab02f12"
"cc4baa90-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc47da00-027a-11ed-8000-010000000000","2022-06-11T09:07:00.000Z",false,15000000000,"0x306456eebc2a12178e55361b7857108d84a7175e"
"cc71f740-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc6e26b0-027a-11ed-8000-010000000000","2022-06-07T16:47:00.000Z",false,6900000000,"0xc8462eeeed1fe256c62f89678ebd6dcc1b04690e"
"cc816090-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc7d9000-027a-11ed-8000-010000000000","2022-04-17T11:50:00.000Z",false,65000000000,"0x2b57378db77a488a98227c6f810b4e73051492e5"
"cc855830-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cc8187a0-027a-11ed-8000-010000000000","2022-06-12T05:18:00.000Z",false,4099999999,"0x33e57dcb9b35c9abb3504edaa3e174b09df13bd0"
"ccc28840-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ccbeb7b0-027a-11ed-8000-010000000000","2022-08-03T20:48:00.000Z",false,6500000000,"0x4405415f4ea7619c7e433ac1bb32b7f8c0c72301"
"ccca5070-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ccc67fe0-027a-11ed-8000-010000000000","2022-06-22T19:14:00.000Z",false,4000000000,"0x094ae8cba324608ea2e5a03f0171cf6a31101058"
"cce8fc00-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cce52b70-027a-11ed-8000-010000000000","2022-06-22T09:35:00.000Z",false,9000000000,"0x7a111c46e58436fe29253995ba96c45ebd873489"
"cd03d700-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd000670-027a-11ed-8000-010000000000","2022-06-10T18:27:00.000Z",false,13370000000,"0xce70f86f9e7e6e4640a8eddc64cd63c1b4df22ff"
"cd3d3680-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd3965f0-027a-11ed-8000-010000000000","2022-05-07T10:23:00.000Z",false,999000000000,"0x245f80ad362c0b83633f2d14b9461611e1f59373"
"cd412e20-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd3d5d90-027a-11ed-8000-010000000000","2022-07-10T08:12:00.000Z",false,9900000000,"0x234314c79c8270f720115b558413c55ac6e6fba4"
"cd822ec0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd7e5e30-027a-11ed-8000-010000000000","2022-08-11T13:47:00.000Z",false,3000000000,"0x45d785ed8af627f5c200c10dda9a6137b1ac055e"
"cd862660-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd8255d0-027a-11ed-8000-010000000000","2022-04-16T22:57:00.000Z",false,64700000000,"0xe0a46a9c9c87dbf8bfce5c1c8b524cc71e90da72"
"cd958fb0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd91bf20-027a-11ed-8000-010000000000","2022-05-23T16:00:00.000Z",false,64000000000,"0xce250fd8e15c4746a2611f73eba3bfacb3d8cc53"
"cd9d57e0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd998750-027a-11ed-8000-010000000000","2022-04-16T22:56:00.000Z",false,34900000000,"0xe0a46a9c9c87dbf8bfce5c1c8b524cc71e90da72"
"cda14f80-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cd9d7ef0-027a-11ed-8000-010000000000","2022-08-06T15:09:00.000Z",false,999000000000,"0x552f73affe6a3f2ed00465f53c886d7caac11ae1"
"cdb859f0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cdb48960-027a-11ed-8000-010000000000","2022-05-22T09:32:00.000Z",false,10000000000,"0xd6df832d913cb01fa809a56078c7c9e726caa4b5"
"cdc02220-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cdbc5190-027a-11ed-8000-010000000000","2022-05-18T07:15:00.000Z",false,8900000000,"0x99b6658539c85568fff49bd6d8d6ca50c067864c"
"cdc7ea50-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cdc419c0-027a-11ed-8000-010000000000","2022-05-17T11:33:00.000Z",false,16000000000,"0xd77a9b4b295d0a616d950aa7bec74ca241d82848"
"cdcfb280-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cdcbe1f0-027a-11ed-8000-010000000000","2022-06-07T17:45:00.000Z",false,56000000000,"0x3dd5c1670c9f6481ec29074e6f325334851d2239"
"ce0ce290-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ce091200-027a-11ed-8000-010000000000","2022-06-02T16:15:00.000Z",false,15000000000,"0x6b025f2ffd28174a24498d9641426d6eca7bfb51"
"ce3ad060-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ce36ffd0-027a-11ed-8000-010000000000","2022-06-09T14:03:00.000Z",false,9000000000,"0xd6df832d913cb01fa809a56078c7c9e726caa4b5"
"ce68be30-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ce64eda0-027a-11ed-8000-010000000000","2022-05-07T10:20:00.000Z",false,5000000000,"0x245f80ad362c0b83633f2d14b9461611e1f59373"
"ce9e4d20-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","ce9a7c90-027a-11ed-8000-010000000000","2022-07-28T19:04:00.000Z",false,10000000000,"0xaabcb632bf672c7d08d99a4437d25b66a656c094"
"cec499d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cec0c940-027a-11ed-8000-010000000000","2022-05-18T10:44:00.000Z",false,420000000000,"0xc1ad1c7cf829c98ee3ef2de8d00de6643472eddc"
"cf096b00-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf059a70-027a-11ed-8000-010000000000","2022-07-27T12:42:00.000Z",false,5000000000,"0x4901fdb8ed5d64c3b4c4a70c86f671d5453e64f3"
"cf3b2960-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf3758d0-027a-11ed-8000-010000000000","2022-05-18T13:53:00.000Z",false,12000000000,"0xd137cbd64f1c3de3eb7e14fd4cdfa87eba909a29"
"cf6546a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf617610-027a-11ed-8000-010000000000","2022-05-18T20:25:00.000Z",false,18900000000,"0xe0a46a9c9c87dbf8bfce5c1c8b524cc71e90da72"
"cf87c2c0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf83f230-027a-11ed-8000-010000000000","2022-07-27T12:45:00.000Z",false,4000000000,"0x4901fdb8ed5d64c3b4c4a70c86f671d5453e64f3"
"cf8f8af0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf8bba60-027a-11ed-8000-010000000000","2022-05-17T07:09:00.000Z",false,50000000000,"0x05c3a7bac5a1b62722ffdbeb3dc124d6e1fb3352"
"cfa2c4d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cf9ef440-027a-11ed-8000-010000000000","2022-05-17T15:14:00.000Z",false,10000000000,"0x9435428f0a16cbbc32fc554348bac4a03a29b69b"
"cfb22e20-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cfae5d90-027a-11ed-8000-010000000000","2022-05-10T09:14:00.000Z",false,420000000000,"0x95ac918affc17c0ffb4affca88b8048ecc6cdf2a"
"cfb9f650-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cfb625c0-027a-11ed-8000-010000000000","2022-06-14T03:14:00.000Z",false,100000000000,"0x95ac918affc17c0ffb4affca88b8048ecc6cdf2a"
"d0029810-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","cffec780-027a-11ed-8000-010000000000","2022-05-03T17:13:00.000Z",false,50000000000,"0x6b73b2ea1ca98bce94bbf7705f96d8e3ebfcce0d"
"d052daf0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d04f0a60-027a-11ed-8000-010000000000","2022-06-19T23:54:00.000Z",false,5555000000,"0x7a111c46e58436fe29253995ba96c45ebd873489"
"d056d290-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d0530200-027a-11ed-8000-010000000000","2022-06-26T11:10:00.000Z",false,3790000000,"0xce4e4adbc0834333baaa04e523ed8411507b08f3"
"d06ddd00-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d06a0c70-027a-11ed-8000-010000000000","2022-06-15T13:40:00.000Z",false,5500000000,"0x33e57dcb9b35c9abb3504edaa3e174b09df13bd0"
"d071d4a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d06e0410-027a-11ed-8000-010000000000","2022-04-16T22:55:00.000Z",false,14900000000,"0xe0a46a9c9c87dbf8bfce5c1c8b524cc71e90da72"
"d0908030-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d08cafa0-027a-11ed-8000-010000000000","2022-08-10T14:47:00.000Z",true,4900000000,"0x99b6658539c85568fff49bd6d8d6ca50c067864c"
"d09fe980-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d09c18f0-027a-11ed-8000-010000000000","2022-07-27T09:14:00.000Z",false,7500000000,"0x29090089de59df8193a87b6b45106cc557dd4de3"
"d0c265a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d0be9510-027a-11ed-8000-010000000000","2022-07-26T22:09:00.000Z",false,3700000000,"0x2b57378db77a488a98227c6f810b4e73051492e5"
"d0cdfe60-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d0ca2dd0-027a-11ed-8000-010000000000","2022-08-08T15:30:00.000Z",false,3500000000,"0xfd450475e7ea218a9d5cea81c6c01c368d9b11b8"
"d11e4140-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d11a70b0-027a-11ed-8000-010000000000","2022-08-11T15:12:00.000Z",false,4000000000,"0x31eaca710203904d6e79250483702c7bea098344"
"d12daa90-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d129da00-027a-11ed-8000-010000000000","2022-07-19T09:00:00.000Z",false,3700000000,"0xc33e15c9fe58bbe234ed0b8b8c1b8108e0f0b48e"
"d131a230-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d12dd1a0-027a-11ed-8000-010000000000","2022-06-15T13:37:00.000Z",false,4500000000,"0x33e57dcb9b35c9abb3504edaa3e174b09df13bd0"
"d13599d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d131c940-027a-11ed-8000-010000000000","2022-06-07T17:44:00.000Z",false,125000000000,"0x3dd5c1670c9f6481ec29074e6f325334851d2239"
"d1399170-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d135c0e0-027a-11ed-8000-010000000000","2022-06-19T23:22:00.000Z",false,8500000000,"0x7a111c46e58436fe29253995ba96c45ebd873489"
"d15fde20-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d15c0d90-027a-11ed-8000-010000000000","2022-05-08T20:39:00.000Z",false,20000000000,"0xcac02d5544f837888f3d78f2b938eeae0b0c6d0c"
"d176e890-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1731800-027a-11ed-8000-010000000000","2022-06-25T07:17:00.000Z",false,7000000000,"0xb845e2966e5e261c82b5980ef55e547aa96b53e3"
"d18651e0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1828150-027a-11ed-8000-010000000000","2022-07-24T11:33:00.000Z",false,15000000000,"0xb65a842dea36cd9b0862c8774cdcb1495a145ab3"
"d18a4980-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d18678f0-027a-11ed-8000-010000000000","2022-05-19T06:50:00.000Z",false,15000000000,"0x2d1a24fde75d78c2fa5025600886ff65be93937a"
"d195e240-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d19211b0-027a-11ed-8000-010000000000","2022-06-07T17:40:00.000Z",false,12600000000,"0x3dd5c1670c9f6481ec29074e6f325334851d2239"
"d199d9e0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1960950-027a-11ed-8000-010000000000","2022-05-20T20:18:00.000Z",false,8800000000,"0x6dacb7c09e69725680457cf8d46ffe86209f6788"
"d1a572a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1a1a210-027a-11ed-8000-010000000000","2022-05-14T15:33:00.000Z",false,420000000000,"0xc1ad1c7cf829c98ee3ef2de8d00de6643472eddc"
"d1b4dbf0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1b10b60-027a-11ed-8000-010000000000","2022-05-10T04:43:00.000Z",false,10000000000,"0xac4682ef9fe8c62980cd8bd8d8a3bb100fd652e7"
"d1db28a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1d75810-027a-11ed-8000-010000000000","2022-06-29T19:20:00.000Z",false,11100000000,"0x9d0e47b82fc3db7bb8ec380e3341483189b9564b"
"d2017550-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d1fda4c0-027a-11ed-8000-010000000000","2022-06-14T16:13:00.000Z",false,12000000000,"0xfcb3c7c52f63bdd8b7f71510e94b0f1eb37dc1ba"
"d264cb00-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d260fa70-027a-11ed-8000-010000000000","2022-05-17T22:00:00.000Z",false,39300000000,"0x9437e3ada8fbccdbc7a8094ba0f894cd8a380471"
"d2743450-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d27063c0-027a-11ed-8000-010000000000","2022-08-11T15:13:00.000Z",false,3800000000,"0x31eaca710203904d6e79250483702c7bea098344"
"d29e5190-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d29a8100-027a-11ed-8000-010000000000","2022-06-17T13:22:00.000Z",false,4450000000,"0x7a111c46e58436fe29253995ba96c45ebd873489"
"d2a24930-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d29e78a0-027a-11ed-8000-010000000000","2022-06-09T14:01:00.000Z",false,10000000000,"0xd6df832d913cb01fa809a56078c7c9e726caa4b5"
"d2a640d0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d2a27040-027a-11ed-8000-010000000000","2022-07-27T08:00:00.000Z",false,10000000000,"0x51d7cec7c27f4c2533367743a6ffa169e198c495"
"d2c11bd0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d2bd4b40-027a-11ed-8000-010000000000","2022-07-18T14:16:00.000Z",false,50000000000,"0xfd450475e7ea218a9d5cea81c6c01c368d9b11b8"
"d2dfc760-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d2dbf6d0-027a-11ed-8000-010000000000","2022-06-11T21:33:00.000Z",false,7000000000,"0xd01b12676ffab2cfa62a9343b586034820dee098"
"d2f30140-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d2ef30b0-027a-11ed-8000-010000000000","2022-05-29T11:03:00.000Z",false,420000000000,"0x042b10256da54eb7f29981c09dd5e78a6c57e34a"
"d3289030-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d324bfa0-027a-11ed-8000-010000000000","2022-07-06T06:17:00.000Z",false,10000000000,"0x1a0a7d94179451b7145f7c7079bda5a45d09ab67"
"d33f9aa0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d33bca10-027a-11ed-8000-010000000000","2022-05-31T19:04:00.000Z",false,9990000000,"0xd71a977f8a4c9f8bdabf3d3987eed440af651717"
"d34b3360-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d34762d0-027a-11ed-8000-010000000000","2022-08-09T05:08:00.000Z",false,4900000000,"0x7887bff39a035afe279d6e7c9cf826e368bd7e47"
"d397a5b0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d393d520-027a-11ed-8000-010000000000","2022-05-18T20:24:00.000Z",false,22900000000,"0xe0a46a9c9c87dbf8bfce5c1c8b524cc71e90da72"
"d3c59380-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d3c1c2f0-027a-11ed-8000-010000000000","2022-07-10T01:28:00.000Z",false,19000000000,"0xabb464d66cba1575193a73e60956a40ee796c239"
"d3dc9df0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d3d8cd60-027a-11ed-8000-010000000000","2022-06-06T13:08:00.000Z",false,99000000000,"0x99b6658539c85568fff49bd6d8d6ca50c067864c"
"d3e46620-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d3e09590-027a-11ed-8000-010000000000","2022-06-24T20:54:00.000Z",false,5917159763,"0x37af73d0016f87390970c927edd0c7e0fb6f6e23"
"d42566c0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d4219630-027a-11ed-8000-010000000000","2022-05-18T18:55:00.000Z",false,9000000000,"0x3f1ec2d79d04f88d968b1028953c820950e04bf6"
"d447e2e0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d4441250-027a-11ed-8000-010000000000","2022-06-20T07:04:00.000Z",false,4200000000,"0x6dacb7c09e69725680457cf8d46ffe86209f6788"
"d45b1cc0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d4574c30-027a-11ed-8000-010000000000","2022-08-07T10:25:00.000Z",false,10000000000,"0x4f7f6a66c2c7a229c014aec3aee5e5a21409be84"
"d4a3be80-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d49fedf0-027a-11ed-8000-010000000000","2022-05-07T10:21:00.000Z",false,10000000000,"0x245f80ad362c0b83633f2d14b9461611e1f59373"
"d4e4bf20-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d4e0ee90-027a-11ed-8000-010000000000","2022-06-11T12:15:00.000Z",false,5350000000,"0x98024ac68bf80200169e6740d589fb9fd58d283e"
"d4fbc990-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d4f7f900-027a-11ed-8000-010000000000","2022-08-08T11:39:00.000Z",false,23000000000,"0x6ae1d08c4ee28c70ea17cbb67301226368850a22"
"d538f9a0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d5352910-027a-11ed-8000-010000000000","2022-05-19T16:45:00.000Z",false,22000000000,"0xa6caaca8912c3bb5868c54dbc62b5f57e6196cac"
"d54c3380-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d54862f0-027a-11ed-8000-010000000000","2022-05-20T20:05:00.000Z",false,9500000000,"0xbb739ebf35456154ce62468c5b118c5a38edf948"
"d5728030-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d56eafa0-027a-11ed-8000-010000000000","2022-08-02T11:49:00.000Z",false,3200000000,"0xc810e65ab599bec451cdabb9614bae470b544d97"
"d594fc50-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d5912bc0-027a-11ed-8000-010000000000","2022-06-18T07:41:00.000Z",false,5500000000,"0x705db71dd6476b0e5a22ff4d252c4125be022e1a"
"d5bb4900-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d5b77870-027a-11ed-8000-010000000000","2022-06-11T19:37:00.000Z",false,5500000000,"0xb65a842dea36cd9b0862c8774cdcb1495a145ab3"
"d5cab250-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d5c6e1c0-027a-11ed-8000-010000000000","2022-07-10T08:16:00.000Z",false,9490000000,"0x234314c79c8270f720115b558413c55ac6e6fba4"
"d61ec5c0-027a-11ed-8000-010000000000","c85f7c40-027a-11ed-8000-010000000000","d61af530-027a-11ed-8000-010000000000","2022-05-21T09:11:00.000Z",false,9900000000,"0x04db593722704640d2a5d0795cd487728297d609"
